time_sec,utc,orion_x_km,orion_y_km,orion_z_km,orion_vx_km_s,orion_vy_km_s,orion_vz_km_s,moon_x_km,moon_y_km,moon_z_km,phase,event,source
386161.719,2026-04-06T13:13:38.803000Z,-124157.618169364,-331625.654798141,-181612.921485262,-0.094297746194,-0.456220225641,-0.250368030064,,,,LunarFlyby,None,NASA_AROW_OEM
386401.719,2026-04-06T13:17:38.803000Z,-124180.325729342,-331735.067181579,-181672.972736607,-0.094933543172,-0.455549120504,-0.250058924012,,,,LunarFlyby,None,NASA_AROW_OEM
386641.719,2026-04-06T13:21:38.803000Z,-124203.187055810,-331844.318124803,-181732.949700134,-0.095579161753,-0.454874875554,-0.249748959770,,,,LunarFlyby,None,NASA_AROW_OEM
386881.719,2026-04-06T13:25:38.803000Z,-124226.204526374,-331953.406863371,-181792.852166129,-0.096234772776,-0.454197399610,-0.249438105910,,,,LunarFlyby,None,NASA_AROW_OEM
387121.719,2026-04-06T13:29:38.803000Z,-124249.380560119,-332062.332610614,-181852.679917204,-0.096900551067,-0.453516598576,-0.249126329930,,,,LunarFlyby,None,NASA_AROW_OEM
387361.719,2026-04-06T13:33:38.803000Z,-124272.717618577,-332171.094556917,-181912.432728038,-0.097576675556,-0.452832375332,-0.248813598206,,,,LunarFlyby,None,NASA_AROW_OEM
387601.719,2026-04-06T13:37:38.803000Z,-124296.218206728,-332279.691868982,-181972.110365102,-0.098263329392,-0.452144629615,-0.248499875951,,,,LunarFlyby,None,NASA_AROW_OEM
387841.719,2026-04-06T13:41:38.803000Z,-124319.884874026,-332388.123689059,-182031.712586374,-0.098960700064,-0.451453257901,-0.248185127168,,,,LunarFlyby,None,NASA_AROW_OEM
388081.719,2026-04-06T13:45:38.803000Z,-124343.720215456,-332496.389134148,-182091.239141042,-0.099668979525,-0.450758153275,-0.247869314599,,,,LunarFlyby,None,NASA_AROW_OEM
388321.719,2026-04-06T13:49:38.803000Z,-124367.726872618,-332604.487295170,-182150.689769196,-0.100388364320,-0.450059205301,-0.247552399673,,,,LunarFlyby,None,NASA_AROW_OEM
388561.719,2026-04-06T13:53:38.803000Z,-124391.907534850,-332712.417236105,-182210.064201505,-0.101119055717,-0.449356299883,-0.247234342454,,,,LunarFlyby,None,NASA_AROW_OEM
388801.719,2026-04-06T13:57:38.803000Z,-124416.264940374,-332820.177993094,-182269.362158884,-0.101861259848,-0.448649319117,-0.246915101582,,,,LunarFlyby,None,NASA_AROW_OEM
389041.719,2026-04-06T14:01:38.803000Z,-124440.801877479,-332927.768573513,-182328.583352148,-0.102615187845,-0.447938141145,-0.246594634216,,,,LunarFlyby,None,NASA_AROW_OEM
389281.719,2026-04-06T14:05:38.803000Z,-124465.521185743,-333035.187954998,-182387.727481641,-0.103381055991,-0.447222639993,-0.246272895971,,,,LunarFlyby,None,NASA_AROW_OEM
389521.719,2026-04-06T14:09:38.803000Z,-124490.425757284,-333142.435084444,-182446.794236867,-0.104159085866,-0.446502685406,-0.245949840854,,,,LunarFlyby,None,NASA_AROW_OEM
389761.719,2026-04-06T14:13:38.803000Z,-124515.518538051,-333249.508876952,-182505.783296091,-0.104949504505,-0.445778142673,-0.245625421194,,,,LunarFlyby,None,NASA_AROW_OEM
390001.719,2026-04-06T14:17:38.803000Z,-124540.802529151,-333356.408214739,-182564.694325927,-0.105752544561,-0.445048872451,-0.245299587570,,,,LunarFlyby,None,NASA_AROW_OEM
390241.719,2026-04-06T14:21:38.803000Z,-124566.280788218,-333463.131946006,-182623.526980912,-0.106568444465,-0.444314730566,-0.244972288742,,,,LunarFlyby,None,NASA_AROW_OEM
390481.719,2026-04-06T14:25:38.803000Z,-124591.956430822,-333569.678883753,-182682.280903059,-0.107397448604,-0.443575567824,-0.244643471563,,,,LunarFlyby,None,NASA_AROW_OEM
390721.719,2026-04-06T14:29:38.803000Z,-124617.832631917,-333676.047804550,-182740.955721389,-0.108239807493,-0.442831229794,-0.244313080904,,,,LunarFlyby,None,NASA_AROW_OEM
390961.719,2026-04-06T14:33:38.803000Z,-124643.912627334,-333782.237447253,-182799.551051444,-0.109095777964,-0.442081556593,-0.243981059567,,,,LunarFlyby,None,NASA_AROW_OEM
391201.719,2026-04-06T14:37:38.803000Z,-124670.199715321,-333888.246511670,-182858.066494782,-0.109965623347,-0.441326382659,-0.243647348188,,,,LunarFlyby,None,NASA_AROW_OEM
391441.719,2026-04-06T14:41:38.803000Z,-124696.697258124,-333994.073657166,-182916.501638447,-0.110849613675,-0.440565536507,-0.243311885150,,,,LunarFlyby,None,NASA_AROW_OEM
391681.719,2026-04-06T14:45:38.803000Z,-124723.408683622,-334099.717501218,-182974.856054409,-0.111748025875,-0.439798840478,-0.242974606477,,,,LunarFlyby,None,NASA_AROW_OEM
391921.719,2026-04-06T14:49:38.803000Z,-124750.337487004,-334205.176617893,-183033.129298995,-0.112661143988,-0.439026110476,-0.242635445730,,,,LunarFlyby,None,NASA_AROW_OEM
392161.719,2026-04-06T14:53:38.803000Z,-124777.487232504,-334310.449536280,-183091.320912279,-0.113589259373,-0.438247155691,-0.242294333897,,,,LunarFlyby,None,NASA_AROW_OEM
392401.719,2026-04-06T14:57:38.803000Z,-124804.861555183,-334415.534738834,-183149.430417449,-0.114532670938,-0.437461778306,-0.241951199277,,,,LunarFlyby,None,NASA_AROW_OEM
392641.719,2026-04-06T15:01:38.803000Z,-124832.464162768,-334520.430659666,-183207.457320155,-0.115491685365,-0.436669773193,-0.241605967359,,,,LunarFlyby,None,NASA_AROW_OEM
392881.719,2026-04-06T15:05:38.803000Z,-124860.298837547,-334625.135682746,-183265.401107809,-0.116466617350,-0.435870927591,-0.241258560689,,,,LunarFlyby,None,NASA_AROW_OEM
393121.719,2026-04-06T15:09:38.803000Z,-124888.369438320,-334729.648140032,-183323.261248871,-0.117457789844,-0.435065020769,-0.240908898739,,,,LunarFlyby,None,NASA_AROW_OEM
393361.719,2026-04-06T15:13:38.803000Z,-124916.679902412,-334833.966309514,-183381.037192089,-0.118465534308,-0.434251823673,-0.240556897762,,,,LunarFlyby,None,NASA_AROW_OEM
393601.719,2026-04-06T15:17:38.803000Z,-124945.234247746,-334938.088413175,-183438.728365713,-0.119490190976,-0.433431098553,-0.240202470643,,,,LunarFlyby,None,NASA_AROW_OEM
393841.719,2026-04-06T15:21:38.803000Z,-124974.036574981,-335042.012614854,-183496.334176664,-0.120532109122,-0.432602598569,-0.239845526743,,,,LunarFlyby,None,NASA_AROW_OEM
394081.719,2026-04-06T15:25:38.803000Z,-125003.091069711,-335145.737018016,-183553.854009670,-0.121591647335,-0.431766067383,-0.239485971727,,,,LunarFlyby,None,NASA_AROW_OEM
394321.719,2026-04-06T15:29:38.803000Z,-125032.402004743,-335249.259663425,-183611.287226358,-0.122669173813,-0.430921238723,-0.239123707397,,,,LunarFlyby,None,NASA_AROW_OEM
394561.719,2026-04-06T15:33:38.803000Z,-125061.973742429,-335352.578526699,-183668.633164305,-0.123765066652,-0.430067835929,-0.238758631498,,,,LunarFlyby,None,NASA_AROW_OEM
394801.719,2026-04-06T15:37:38.803000Z,-125091.810737087,-335455.691515765,-183725.891136042,-0.124879714153,-0.429205571471,-0.238390637531,,,,LunarFlyby,None,NASA_AROW_OEM
395041.719,2026-04-06T15:41:38.803000Z,-125121.917537479,-335558.596468189,-183783.060428010,-0.126013515140,-0.428334146444,-0.238019614543,,,,LunarFlyby,None,NASA_AROW_OEM
395281.719,2026-04-06T15:45:38.803000Z,-125152.298789382,-335661.291148379,-183840.140299464,-0.127166879277,-0.427453250037,-0.237645446911,,,,LunarFlyby,None,NASA_AROW_OEM
395521.719,2026-04-06T15:49:38.803000Z,-125182.959238227,-335763.773244666,-183897.129981327,-0.128340227410,-0.426562558971,-0.237268014115,,,,LunarFlyby,None,NASA_AROW_OEM
395761.719,2026-04-06T15:53:38.803000Z,-125213.903731822,-335866.040366239,-183954.028674986,-0.129533991903,-0.425661736908,-0.236887190492,,,,LunarFlyby,None,NASA_AROW_OEM
396001.719,2026-04-06T15:57:38.803000Z,-125245.137223162,-335968.090039936,-184010.835551027,-0.130748616998,-0.424750433827,-0.236502844987,,,,LunarFlyby,None,NASA_AROW_OEM
396241.719,2026-04-06T16:01:38.803000Z,-125276.664773321,-336069.919706883,-184067.549747906,-0.131984559175,-0.423828285366,-0.236114840879,,,,LunarFlyby,None,NASA_AROW_OEM
396481.719,2026-04-06T16:05:38.803000Z,-125308.491554432,-336171.526718970,-184124.170370562,-0.133242287527,-0.422894912131,-0.235723035497,,,,LunarFlyby,None,NASA_AROW_OEM
396721.719,2026-04-06T16:09:38.803000Z,-125340.622852766,-336272.908335153,-184180.696488946,-0.134522284149,-0.421949918962,-0.235327279919,,,,LunarFlyby,None,NASA_AROW_OEM
396961.719,2026-04-06T16:13:38.803000Z,-125373.064071893,-336374.061717585,-184237.127136486,-0.135825044526,-0.420992894163,-0.234927418656,,,,LunarFlyby,None,NASA_AROW_OEM
397201.719,2026-04-06T16:17:38.803000Z,-125405.820735950,-336474.983927543,-184293.461308473,-0.137151077943,-0.420023408681,-0.234523289312,,,,LunarFlyby,None,NASA_AROW_OEM
397441.719,2026-04-06T16:21:38.803000Z,-125438.898492997,-336575.671921165,-184349.697960356,-0.138500907902,-0.419041015251,-0.234114722228,,,,LunarFlyby,None,NASA_AROW_OEM
397681.719,2026-04-06T16:25:38.803000Z,-125472.303118483,-336676.122544967,-184405.836005959,-0.139875072543,-0.418045247481,-0.233701540106,,,,LunarFlyby,None,NASA_AROW_OEM
397921.719,2026-04-06T16:29:38.803000Z,-125506.040518814,-336776.332531144,-184461.874315598,-0.141274125082,-0.417035618890,-0.233283557612,,,,LunarFlyby,None,NASA_AROW_OEM
398161.719,2026-04-06T16:33:38.803000Z,-125540.116735018,-336876.298492619,-184517.811714102,-0.142698634260,-0.416011621896,-0.232860580947,,,,LunarFlyby,None,NASA_AROW_OEM
398401.719,2026-04-06T16:37:38.803000Z,-125574.537946530,-336976.016917860,-184573.646978727,-0.144149184792,-0.414972726733,-0.232432407405,,,,LunarFlyby,None,NASA_AROW_OEM
398641.719,2026-04-06T16:41:38.803000Z,-125609.310475080,-337075.484165413,-184629.378836964,-0.145626377834,-0.413918380318,-0.231998824894,,,,LunarFlyby,None,NASA_AROW_OEM
398881.719,2026-04-06T16:45:38.803000Z,-125644.440788696,-337174.696458170,-184685.005964227,-0.147130831453,-0.412848005046,-0.231559611436,,,,LunarFlyby,None,NASA_AROW_OEM
399121.719,2026-04-06T16:49:38.803000Z,-125679.935505819,-337273.649877325,-184740.526981414,-0.148663181108,-0.411760997515,-0.231114534631,,,,LunarFlyby,None,NASA_AROW_OEM
399361.719,2026-04-06T16:53:38.803000Z,-125715.801399535,-337372.340356027,-184795.940452341,-0.150224080135,-0.410656727177,-0.230663351088,,,,LunarFlyby,None,NASA_AROW_OEM
399601.719,2026-04-06T16:57:38.803000Z,-125752.045401926,-337470.763672693,-184851.244881031,-0.151814200238,-0.409534534906,-0.230205805832,,,,LunarFlyby,None,NASA_AROW_OEM
399841.719,2026-04-06T17:01:38.803000Z,-125788.674608536,-337568.915443972,-184906.438708860,-0.153434231987,-0.408393731491,-0.229741631659,,,,LunarFlyby,None,NASA_AROW_OEM
400081.719,2026-04-06T17:05:38.803000Z,-125825.696282959,-337666.791117331,-184961.520311540,-0.155084885314,-0.407233596022,-0.229270548459,,,,LunarFlyby,None,NASA_AROW_OEM
400321.719,2026-04-06T17:09:38.803000Z,-125863.117861548,-337764.385963246,-185016.487995937,-0.156766890013,-0.406053374197,-0.228792262504,,,,LunarFlyby,None,NASA_AROW_OEM
400561.719,2026-04-06T17:13:38.803000Z,-125900.946958239,-337861.695066974,-185071.339996711,-0.158480996243,-0.404852276517,-0.228306465672,,,,LunarFlyby,None,NASA_AROW_OEM
400801.719,2026-04-06T17:17:38.803000Z,-125939.191369498,-337958.713319879,-185126.074472766,-0.160227975018,-0.403629476371,-0.227812834647,,,,LunarFlyby,None,NASA_AROW_OEM
401041.719,2026-04-06T17:21:38.803000Z,-125977.859079389,-338055.435410282,-185180.689503500,-0.162008618702,-0.402384108008,-0.227311030047,,,,LunarFlyby,None,NASA_AROW_OEM
401182.089,2026-04-06T17:23:59.173000Z,-126000.674302561,-338111.866281428,-185212.576312725,-0.163065999807,-0.401644902898,-0.227013607239,,,,LunarFlyby,None,NASA_AROW_OEM
401247.338,2026-04-06T17:25:04.422000Z,-126011.330415047,-338138.062078954,-185227.384274362,-0.163561573256,-0.401298505599,-0.226874339667,,,,LunarFlyby,None,NASA_AROW_OEM
401312.588,2026-04-06T17:26:09.672000Z,-126022.018948175,-338164.235215811,-185242.183127578,-0.164059747955,-0.400950313400,-0.226734418095,,,,LunarFlyby,None,NASA_AROW_OEM
401377.837,2026-04-06T17:27:14.921000Z,-126032.740072232,-338190.385574248,-185256.972829449,-0.164560540937,-0.400600306755,-0.226593834818,,,,LunarFlyby,None,NASA_AROW_OEM
401443.087,2026-04-06T17:28:20.171000Z,-126043.493958617,-338216.513035227,-185271.753336547,-0.165063969360,-0.400248465864,-0.226452582026,,,,LunarFlyby,None,NASA_AROW_OEM
401508.336,2026-04-06T17:29:25.420000Z,-126054.280779854,-338242.617478414,-185286.524604927,-0.165570050507,-0.399894770672,-0.226310651805,,,,LunarFlyby,None,NASA_AROW_OEM
401573.585,2026-04-06T17:30:30.669000Z,-126065.100709600,-338268.698782153,-185301.286590126,-0.166078801785,-0.399539200860,-0.226168036130,,,,LunarFlyby,None,NASA_AROW_OEM
401638.835,2026-04-06T17:31:35.919000Z,-126075.953922651,-338294.756823458,-185316.039247154,-0.166590240730,-0.399181735850,-0.226024726868,,,,LunarFlyby,None,NASA_AROW_OEM
401704.084,2026-04-06T17:32:41.168000Z,-126086.840594949,-338320.791477990,-185330.782530488,-0.167104385003,-0.398822354790,-0.225880715777,,,,LunarFlyby,None,NASA_AROW_OEM
401769.334,2026-04-06T17:33:46.418000Z,-126097.760903597,-338346.802620038,-185345.516394060,-0.167621252395,-0.398461036560,-0.225735994499,,,,LunarFlyby,None,NASA_AROW_OEM
401834.583,2026-04-06T17:34:51.667000Z,-126104.088022000,-338372.800321000,-185361.199386000,-0.168008487000,-0.398110440000,-0.225656926000,,,,LunarFlyby,None,NASA_AROW_OEM
402074.583,2026-04-06T17:38:51.667000Z,-126144.641425370,-338468.185023368,-185415.292302433,-0.169942834117,-0.396757526751,-0.225115702037,,,,LunarFlyby,None,NASA_AROW_OEM
402314.583,2026-04-06T17:42:51.667000Z,-126185.663639835,-338563.241703306,-185469.254100789,-0.171915400188,-0.395376730021,-0.224564199964,,,,LunarFlyby,None,NASA_AROW_OEM
402554.583,2026-04-06T17:46:51.667000Z,-126227.163949837,-338657.963529937,-185523.082259108,-0.173927121694,-0.393966883361,-0.224001955743,,,,LunarFlyby,None,NASA_AROW_OEM
402794.583,2026-04-06T17:50:51.667000Z,-126269.151867490,-338752.343385516,-185576.774141177,-0.175978959466,-0.392526762129,-0.223428481067,,,,LunarFlyby,None,NASA_AROW_OEM
403034.583,2026-04-06T17:54:51.667000Z,-126311.637138458,-338846.373851070,-185630.326990534,-0.178071898951,-0.391055080152,-0.222843261919,,,,LunarFlyby,None,NASA_AROW_OEM
403274.583,2026-04-06T17:58:51.667000Z,-126354.629747886,-338940.047191211,-185683.737924114,-0.180206950425,-0.389550486188,-0.222245757026,,,,LunarFlyby,None,NASA_AROW_OEM
403514.583,2026-04-06T18:02:51.667000Z,-126398.139926379,-339033.355338067,-185737.003925514,-0.182385149120,-0.388011560155,-0.221635396218,,,,LunarFlyby,None,NASA_AROW_OEM
403754.583,2026-04-06T18:06:51.667000Z,-126442.178156001,-339126.289874289,-185790.121837846,-0.184607555287,-0.386436809130,-0.221011578680,,,,LunarFlyby,None,NASA_AROW_OEM
403994.583,2026-04-06T18:10:51.667000Z,-126486.755176272,-339218.842015064,-185843.088356166,-0.186875254144,-0.384824663099,-0.220373671084,,,,LunarFlyby,None,NASA_AROW_OEM
404234.583,2026-04-06T18:14:51.667000Z,-126531.881990149,-339311.002589073,-185895.900019432,-0.189189355728,-0.383173470428,-0.219721005603,,,,LunarFlyby,None,NASA_AROW_OEM
404474.583,2026-04-06T18:18:51.667000Z,-126577.569869948,-339402.762018335,-185948.553201972,-0.191550994610,-0.381481493064,-0.219052877795,,,,LunarFlyby,None,NASA_AROW_OEM
404714.583,2026-04-06T18:22:51.667000Z,-126623.830363183,-339494.110296858,-186001.044104431,-0.193961329456,-0.379746901426,-0.218368544340,,,,LunarFlyby,None,NASA_AROW_OEM
404954.583,2026-04-06T18:26:51.667000Z,-126670.675298283,-339585.036968027,-186053.368744152,-0.196421542429,-0.377967768980,-0.217667220636,,,,LunarFlyby,None,NASA_AROW_OEM
405194.583,2026-04-06T18:30:51.667000Z,-126718.116790136,-339675.531100651,-186105.522944964,-0.198932838380,-0.376142066469,-0.216948078236,,,,LunarFlyby,None,NASA_AROW_OEM
405434.583,2026-04-06T18:34:51.667000Z,-126766.167245417,-339765.581263584,-186157.502326338,-0.201496443825,-0.374267655796,-0.216210242113,,,,LunarFlyby,None,NASA_AROW_OEM
405674.583,2026-04-06T18:38:51.667000Z,-126814.839367639,-339855.175498828,-186209.302291858,-0.204113605655,-0.372342283520,-0.215452787749,,,,LunarFlyby,None,NASA_AROW_OEM
405914.583,2026-04-06T18:42:51.667000Z,-126864.146161859,-339944.301293033,-186260.918016978,-0.206785589558,-0.370363573954,-0.214674738038,,,,LunarFlyby,None,NASA_AROW_OEM
406154.583,2026-04-06T18:46:51.667000Z,-126914.100938966,-340032.945547287,-186312.344436005,-0.209513678102,-0.368329021848,-0.213875059976,,,,LunarFlyby,None,NASA_AROW_OEM
406394.583,2026-04-06T18:50:51.667000Z,-126964.717319466,-340121.094545096,-186363.576228273,-0.212299168439,-0.366235984621,-0.213052661158,,,,LunarFlyby,None,NASA_AROW_OEM
406634.583,2026-04-06T18:54:51.667000Z,-127016.009236664,-340208.733918453,-186414.607803434,-0.215143369575,-0.364081674139,-0.212206386031,,,,LunarFlyby,None,NASA_AROW_OEM
406874.583,2026-04-06T18:58:51.667000Z,-127067.990939131,-340295.848611864,-186465.433285838,-0.218047599150,-0.361863148009,-0.211335011923,,,,LunarFlyby,None,NASA_AROW_OEM
407114.583,2026-04-06T19:02:51.667000Z,-127120.676992336,-340382.422844235,-186516.046497919,-0.221013179665,-0.359577300361,-0.210437244823,,,,LunarFlyby,None,NASA_AROW_OEM
407354.583,2026-04-06T19:06:51.667000Z,-127174.082279300,-340468.440068477,-186566.440942541,-0.224041434070,-0.357220852122,-0.209511714894,,,,LunarFlyby,None,NASA_AROW_OEM
407594.583,2026-04-06T19:10:51.667000Z,-127228.222000099,-340553.882928717,-186616.609784236,-0.227133680656,-0.354790340736,-0.208556971721,,,,LunarFlyby,None,NASA_AROW_OEM
407834.583,2026-04-06T19:14:51.667000Z,-127283.111670058,-340638.733214976,-186666.545829267,-0.230291227130,-0.352282109343,-0.207571479277,,,,LunarFlyby,None,NASA_AROW_OEM
408074.583,2026-04-06T19:18:51.667000Z,-127338.767116410,-340722.971815175,-186716.241504446,-0.233515363798,-0.349692295392,-0.206553610591,,,,LunarFlyby,None,NASA_AROW_OEM
408314.583,2026-04-06T19:22:51.667000Z,-127395.204473199,-340806.578664354,-186765.688834640,-0.236807355720,-0.347016818679,-0.205501642124,,,,LunarFlyby,None,NASA_AROW_OEM
408554.583,2026-04-06T19:26:51.667000Z,-127452.440174167,-340889.532690936,-186814.879418888,-0.240168433721,-0.344251368822,-0.204413747830,,,,LunarFlyby,None,NASA_AROW_OEM
408794.583,2026-04-06T19:30:51.667000Z,-127510.490943333,-340971.811759928,-186863.804405056,-0.243599784122,-0.341391392177,-0.203287992917,,,,LunarFlyby,None,NASA_AROW_OEM
409034.583,2026-04-06T19:34:51.667000Z,-127569.373782937,-341053.392612914,-186912.454462956,-0.247102537014,-0.338432078198,-0.202122327286,,,,LunarFlyby,None,NASA_AROW_OEM
409274.583,2026-04-06T19:38:51.667000Z,-127629.105958374,-341134.250804709,-186960.819755859,-0.250677752926,-0.335368345296,-0.200914578674,,,,LunarFlyby,None,NASA_AROW_OEM
409514.583,2026-04-06T19:42:51.667000Z,-127689.704979726,-341214.360636562,-187008.889910317,-0.254326407674,-0.332194826216,-0.199662445489,,,,LunarFlyby,None,NASA_AROW_OEM
409754.583,2026-04-06T19:46:51.667000Z,-127751.188579408,-341293.695085802,-187056.653984243,-0.258049375190,-0.328905853004,-0.198363489376,,,,LunarFlyby,None,NASA_AROW_OEM
409994.583,2026-04-06T19:50:51.667000Z,-127813.574685437,-341372.225731834,-187104.100433163,-0.261847408105,-0.325495441647,-0.197015127515,,,,LunarFlyby,None,NASA_AROW_OEM
410234.583,2026-04-06T19:54:51.667000Z,-127876.881389735,-341449.922678413,-187151.217074601,-0.265721115809,-0.321957276491,-0.195614624703,,,,LunarFlyby,None,NASA_AROW_OEM
410474.583,2026-04-06T19:58:51.667000Z,-127941.126910851,-341526.754472174,-187197.991050539,-0.269670939743,-0.318284694572,-0.194159085257,,,,LunarFlyby,None,NASA_AROW_OEM
410714.583,2026-04-06T20:02:51.667000Z,-128006.329550377,-341602.688017404,-187244.408787915,-0.273697125598,-0.314470670035,-0.192645444802,,,,LunarFlyby,None,NASA_AROW_OEM
410954.583,2026-04-06T20:06:51.667000Z,-128072.507642295,-341677.688487107,-187290.455957151,-0.277799692110,-0.310507798876,-0.191070462029,,,,LunarFlyby,None,NASA_AROW_OEM
411194.583,2026-04-06T20:10:51.667000Z,-128139.679494397,-341751.719230469,-187336.117428703,-0.281978396117,-0.306388284239,-0.189430710511,,,,LunarFlyby,None,NASA_AROW_OEM
411434.583,2026-04-06T20:14:51.667000Z,-128207.863320824,-341824.741676900,-187381.377227669,-0.286232693496,-0.302103922639,-0.187722570718,,,,LunarFlyby,None,NASA_AROW_OEM
411674.583,2026-04-06T20:18:51.667000Z,-128277.077164707,-341896.715236915,-187426.218486517,-0.290561695618,-0.297646091479,-0.185942222368,,,,LunarFlyby,None,NASA_AROW_OEM
